_id,INTERSECTION_ID,LINEAR_NAME_FULL_1,LINEAR_NAME_FULL_2,MI_PRINX,OBJECTID,ID,CLIENT_STREET_1,CLIENT_STREET_2,RLC,TCS,NAME,ADDITIONAL_INFO,MAIN,SIDE1,SIDE2,MID_BLOCK,PRIVATE_ACCESS,DISTRICT,WARD_1,WARD_2,WARD_3,WARD_4,POLICE_DIVISION_1,POLICE_DIVISION_2,POLICE_DIVISION_3,ACTIVATION_DATE,geometry
164,13446970,Bathurst St,Finch Ave W,164,164,164,BATHURST ST,FINCH AVE W,6182,0675,Bathurst St And Finch Ave W,None,BATHURST ST,FINCH AVE W,None,None,None,North York,York Centre(6),Willowdale(18),None,None,32,None,None,2021-07-29T00:00:00,"{""coordinates"": [[-79.4430079979777, 43.7738590056771]], ""type"": ""MultiPoint""}"
165,13444423,Finch Ave E,Don Mills Rd,165,165,165,FINCH AVE E,DON MILLS RD,6183,0869,Finch Ave E And Don Mills Rd,None,FINCH AVE E,DON MILLS RD,None,None,None,North York,Don Valley North(17),None,None,None,33,None,None,2021-05-07T00:00:00,"{""coordinates"": [[-79.3547360041712, 43.7926600047163]], ""type"": ""MultiPoint""}"
166,13447496,Ellesmere Rd,Midland Ave,166,166,166,ELLESMERE RD,MIDLAND AVE,6184,0697,Ellesmere Rd And Midland Ave,None,ELLESMERE RD,MIDLAND AVE,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2022-07-28T00:00:00,"{""coordinates"": [[-79.2711099947681, 43.7679240068039]], ""type"": ""MultiPoint""}"
167,13446896,Steeles Ave W,Jane St,167,167,167,STEELES AVE W,JANE ST,6185,0535,Steeles Ave W And Jane St,None,STEELES AVE W,JANE ST,None,None,None,Etobicoke York,Humber River-Black Creek(7),None,None,None,31,None,None,2021-03-05T00:00:00,"{""coordinates"": [[-79.5217349954741, 43.775470007186]], ""type"": ""MultiPoint""}"
168,13452283,Sheppard Ave W,Jane St,168,168,168,SHEPPARD AVE W,JANE ST,6186,0533,Sheppard Ave W And Jane St,None,SHEPPARD AVE W,JANE ST,None,None,None,Etobicoke York,Humber River-Black Creek(7),York Centre(6),None,None,31,None,None,2021-05-14T00:00:00,"{""coordinates"": [[-79.5132209984939, 43.7393890046471]], ""type"": ""MultiPoint""}"
169,13449830,Lawrence Ave E,Midland Ave,169,169,169,LAWRENCE AVE E,MIDLAND AVE,6187,0413,Lawrence Ave E And Midland Ave,None,LAWRENCE AVE E,MIDLAND AVE,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2021-09-30T00:00:00,"{""coordinates"": [[-79.2650520049525, 43.7515209975058]], ""type"": ""MultiPoint""}"
170,13446827,McCowan Rd,Ellesmere Rd,170,170,170,MCCOWAN RD,ELLESMERE RD,6188,0699,Mccowan Rd And Ellesmere Rd,None,MCCOWAN RD,ELLESMERE RD,None,None,None,Scarborough,Scarborough Centre(21),Scarborough-Guildwood(24),None,None,43,None,None,2021-08-27T00:00:00,"{""coordinates"": [[-79.251497995166, 43.7721420056226]], ""type"": ""MultiPoint""}"
171,13454098,Dufferin St,Bridgeland Ave,171,171,171,DUFFERIN ST,BRIDGELAND AVE,6189,0616,Dufferin St And Bridgeland Ave / Yorkdale Rd,None,DUFFERIN ST,BRIDGELAND AVE,YORKDALE RD,None,None,North York,Eglinton-Lawrence(8),None,None,None,32,None,None,2022-07-22T00:00:00,"{""coordinates"": [[-79.4576530092748, 43.7269950077038]], ""type"": ""MultiPoint""}"
172,13447827,McCowan Rd,Brimorton Dr,172,172,172,MCCOWAN RD,BRIMORTON DR,6190,0951,Mccowan Rd And Brimorton Dr,None,MCCOWAN RD,BRIMORTON DR,None,None,None,Scarborough,Scarborough Centre(21),Scarborough-Guildwood(24),None,None,43,None,None,2021-06-11T00:00:00,"{""coordinates"": [[-79.2489580019758, 43.7654209967952]], ""type"": ""MultiPoint""}"
173,,None,None,173,173,173,HIGHWAY 27,REXDALE BLVD,6191,1161,Highway 27 And Rexdale Blvd,None,HIGHWAY 27,REXDALE BLVD,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2021-06-11T00:00:00,"{""coordinates"": [[-79.5956219954628, 43.717268007419]], ""type"": ""MultiPoint""}"
174,13452437,Bathurst St,Wilson Ave,174,174,174,BATHURST ST,WILSON AVE,6192,0320,Bathurst St And Wilson Ave,None,BATHURST ST,WILSON AVE,None,None,None,North York,York Centre(6),None,None,None,32,None,None,2021-06-29T00:00:00,"{""coordinates"": [[-79.4340050046302, 43.7373540023486]], ""type"": ""MultiPoint""}"
175,13465860,Jarvis St,Shuter St,175,175,175,JARVIS ST,SHUTER ST,6193,0007,Jarvis St And Shuter St,None,JARVIS ST,SHUTER ST,None,None,None,Toronto and East York,Toronto Centre(13),None,None,None,51,None,None,2021-06-03T00:00:00,"{""coordinates"": [[-79.3739169933193, 43.6553610036448]], ""type"": ""MultiPoint""}"
176,13448487,Lawrence Ave E,Greencrest Crct,176,176,176,LAWRENCE AVE E,GREENCREST CRCT,6194,1005,Lawrence Ave E And Greencrest Crct / Greenholm Crct,None,LAWRENCE AVE E,GREENCREST CRCT,GREENHOLM CRCT,None,None,Scarborough,Scarborough-Guildwood(24),None,None,None,43,None,None,2021-07-29T00:00:00,"{""coordinates"": [[-79.2229820032987, 43.7603119953437]], ""type"": ""MultiPoint""}"
177,13449574,Steeles Ave W,Martin Grove Rd,177,177,177,STEELES AVE W,MARTIN GROVE RD,6195,1486,Steeles Ave W And Martin Grove Rd,None,STEELES AVE W,MARTIN GROVE RD,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2021-06-29T00:00:00,"{""coordinates"": [[-79.6033810035634, 43.7578610076682]], ""type"": ""MultiPoint""}"
178,14134984,Lake Shore Blvd W,Lower Simcoe St,178,178,178,LAKE SHORE BLVD W,LOWER SIMCOE ST,6196,1747,Lake Shore Blvd W And Lower Simcoe St,None,LAKE SHORE BLVD W,LOWER SIMCOE ST,None,None,None,Toronto and East York,Spadina-Fort York(10),None,None,None,52,None,None,2021-09-13T00:00:00,"{""coordinates"": [[-79.3831869970504, 43.6403400048128]], ""type"": ""MultiPoint""}"
179,13458216,Martin Grove Rd,Belfield Rd,179,179,179,MARTIN GROVE RD,BELFIELD RD,6197,0789,Martin Grove Rd And Belfield Rd,None,MARTIN GROVE RD,BELFIELD RD,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2021-07-29T00:00:00,"{""coordinates"": [[-79.5756320005708, 43.7019480092184]], ""type"": ""MultiPoint""}"
180,13442251,Finch Ave E,Markham Rd,180,180,180,FINCH AVE E,MARKHAM RD,6198,1257,Finch Ave E And Markham Rd,None,FINCH AVE E,MARKHAM RD,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-06-03T00:00:00,"{""coordinates"": [[-79.2430759998232, 43.8129710006548]], ""type"": ""MultiPoint""}"
181,13443837,Finch Ave E,Warden Ave,181,181,181,FINCH AVE E,WARDEN AVE,6199,1035,Finch Ave E And Warden Ave,None,FINCH AVE E,WARDEN AVE,None,None,None,Scarborough,Scarborough-Agincourt(22),None,None,None,42,None,None,2021-06-30T00:00:00,"{""coordinates"": [[-79.315766003199, 43.7967720021073]], ""type"": ""MultiPoint""}"
182,13451212,Lawrence Ave E,Pharmacy Ave,182,182,182,LAWRENCE AVE E,PHARMACY AVE,6200,0408,Lawrence Ave E And Pharmacy Ave,None,LAWRENCE AVE E,PHARMACY AVE,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2021-07-29T00:00:00,"{""coordinates"": [[-79.3046450113134, 43.7432420025631]], ""type"": ""MultiPoint""}"
183,13464451,Jane St,Dundas St W,183,183,183,JANE ST,DUNDAS ST W,6201,0185,Jane St And Dundas St W,None,JANE ST,DUNDAS ST W,None,None,None,Toronto and East York,Parkdale-High Park(4),None,None,None,11,None,None,2022-05-19T00:00:00,"{""coordinates"": [[-79.4911860014992, 43.6657339991971]], ""type"": ""MultiPoint""}"
184,13452119,Eglinton Ave E,Brimley Rd,184,184,184,EGLINTON AVE E,BRIMLEY RD,6202,0462,Eglinton Ave E And Brimley Rd,None,EGLINTON AVE E,BRIMLEY RD,None,None,None,Scarborough,Scarborough Centre(21),Scarborough Southwest(20),None,None,41,43,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.2480839990685, 43.7366960072987]], ""type"": ""MultiPoint""}"
185,13450997,Eglinton Ave E,Markham Rd,185,185,185,EGLINTON AVE E,MARKHAM RD,6203,0463,Eglinton Ave E And Markham Rd,None,EGLINTON AVE E,MARKHAM RD,None,None,None,Scarborough,Scarborough Southwest(20),Scarborough-Guildwood(24),None,None,43,None,None,2021-06-23T00:00:00,"{""coordinates"": [[-79.2189130009699, 43.7431820018927]], ""type"": ""MultiPoint""}"
186,13445861,McCowan Rd,Consilium Pl,186,186,186,MCCOWAN RD,CONSILIUM PL,6204,0940,Mccowan Rd And Consilium Pl / 401 C E Mccowan Rd Ramp,HWY 401 SOUTH INTERSECTION,MCCOWAN RD,CONSILIUM PL,401 C E MCCOWAN RD RAMP,None,None,Scarborough,Scarborough Centre(21),Scarborough-Guildwood(24),None,None,43,None,None,2022-10-14T00:00:00,"{""coordinates"": [[-79.2542179919047, 43.7795880023281]], ""type"": ""MultiPoint""}"
187,13455129,St Clair Ave E,Danforth Rd,187,187,187,ST CLAIR AVE E,DANFORTH RD,6205,0392,St Clair Ave E And Danforth Rd,None,ST CLAIR AVE E,DANFORTH RD,None,None,None,Scarborough,Scarborough Southwest(20),None,None,None,41,None,None,2021-04-27T00:00:00,"{""coordinates"": [[-79.2599200046733, 43.716846011755]], ""type"": ""MultiPoint""}"
188,13449204,Lawrence Ave E,McCowan Rd,188,188,188,LAWRENCE AVE E,MCCOWAN RD,6206,0380,Lawrence Ave E And Mccowan Rd,None,LAWRENCE AVE E,MCCOWAN RD,None,None,None,Scarborough,Scarborough Centre(21),Scarborough-Guildwood(24),None,None,43,None,None,2021-08-16T00:00:00,"{""coordinates"": [[-79.2454219966348, 43.7555480047005]], ""type"": ""MultiPoint""}"
189,20154546,Morningside Ave,401 C W Morningside Ave N Ramp,189,189,189,MORNINGSIDE AVE,401 C W MORNINGSIDE AVE N RAMP,6207,1546,Morningside Ave And 401 C W Morningside Ave N Ramp / Cinemart Dr,HWY 401 NORTH INTERSECTION,MORNINGSIDE AVE,401 C W MORNINGSIDE AVE N RAMP,CINEMART DR,None,None,Scarborough,Scarborough-Rouge Park(25),None,None,None,42,None,None,2021-06-23T00:00:00,"{""coordinates"": [[-79.1977450106576, 43.7978289967425]], ""type"": ""MultiPoint""}"
190,13447492,Bellamy Rd N,Brimorton Dr,190,190,190,BELLAMY RD N,BRIMORTON DR,6208,1017,Bellamy Rd N And Brimorton Dr,None,BELLAMY RD N,BRIMORTON DR,None,None,None,Scarborough,Scarborough-Guildwood(24),None,None,None,43,None,None,2021-06-03T00:00:00,"{""coordinates"": [[-79.23916500512, 43.7674520013201]], ""type"": ""MultiPoint""}"
191,13449519,Weston Rd,Fenmar Dr,191,191,191,WESTON RD,FENMAR DR,6209,1149,Weston Rd And Fenmar Dr,None,WESTON RD,FENMAR DR,None,None,None,Etobicoke York,Humber River-Black Creek(7),None,None,None,31,None,None,2021-07-29T00:00:00,"{""coordinates"": [[-79.543761993849, 43.7574660031374]], ""type"": ""MultiPoint""}"
192,13441776,Markham Rd,McNicoll Ave,192,192,192,MARKHAM RD,MCNICOLL AVE,6210,1560,Markham Rd And Mcnicoll Ave,None,MARKHAM RD,MCNICOLL AVE,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-06-11T00:00:00,"{""coordinates"": [[-79.247816998906, 43.8239970063578]], ""type"": ""MultiPoint""}"
193,13450818,Lawrence Ave E,Warden Ave,193,193,193,LAWRENCE AVE E,WARDEN AVE,6211,0409,Lawrence Ave E And Warden Ave,None,LAWRENCE AVE E,WARDEN AVE,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2021-06-23T00:00:00,"{""coordinates"": [[-79.2947299975949, 43.7453760055059]], ""type"": ""MultiPoint""}"
194,13462349,Kipling Ave,Widdicombe Hill,194,194,194,KIPLING AVE,WIDDICOMBE HILL,6212,1359,Kipling Ave And Widdicombe Hill / Widdicombe Hill Blvd,None,KIPLING AVE,WIDDICOMBE HILL,WIDDICOMBE HILL BLVD,None,None,Etobicoke York,Etobicoke Centre(2),None,None,None,23,None,None,2021-08-16T00:00:00,"{""coordinates"": [[-79.5517119968769, 43.6789370037179]], ""type"": ""MultiPoint""}"
195,13446075,Sheppard Ave E,Warden Ave,195,195,195,SHEPPARD AVE E,WARDEN AVE,6213,0750,Sheppard Ave E And Warden Ave,None,SHEPPARD AVE E,WARDEN AVE,None,None,None,Scarborough,Scarborough-Agincourt(22),None,None,None,42,None,None,2021-12-29T00:00:00,"{""coordinates"": [[-79.30790499033, 43.7787310059445]], ""type"": ""MultiPoint""}"
196,13449501,Lawrence Ave E,Brimley Rd,196,196,196,LAWRENCE AVE E,BRIMLEY RD,6214,0414,Lawrence Ave E And Brimley Rd,None,LAWRENCE AVE E,BRIMLEY RD,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,43,None,2021-08-27T00:00:00,"{""coordinates"": [[-79.2553669940847, 43.75352600203]], ""type"": ""MultiPoint""}"
197,13450458,William R Allen Rd,Sheppard Ave W,197,197,197,WILLIAM R ALLEN RD,SHEPPARD AVE W,6215,1407,William R Allen Rd And Sheppard Ave W,None,WILLIAM R ALLEN RD,SHEPPARD AVE W,None,None,None,North York,York Centre(6),None,None,None,32,None,None,2021-06-29T00:00:00,"{""coordinates"": [[-79.4633900003128, 43.7502510064068]], ""type"": ""MultiPoint""}"
198,13441919,Midland Ave,Copthorne Ave,198,198,198,MIDLAND AVE,COPTHORNE AVE,6216,1565,Midland Ave And Copthorne Ave / Passmore Ave,None,MIDLAND AVE,COPTHORNE AVE,PASSMORE AVE,None,None,Scarborough,Scarborough-Agincourt(22),Scarborough North(23),None,None,42,None,None,2021-08-16T00:00:00,"{""coordinates"": [[-79.2949340100423, 43.8207070058596]], ""type"": ""MultiPoint""}"
199,13452186,Lawrence Ave E,The Donway E,199,199,199,LAWRENCE AVE E,THE DONWAY E,6217,0403,Lawrence Ave E And The Donway E,None,LAWRENCE AVE E,THE DONWAY E,None,None,None,North York,Don Valley East(16),None,None,None,33,None,None,2022-07-13T00:00:00,"{""coordinates"": [[-79.3409769972931, 43.7376949952709]], ""type"": ""MultiPoint""}"
200,13445219,Sheppard Ave E,Midland Ave,200,200,200,SHEPPARD AVE E,MIDLAND AVE,6218,0862,Sheppard Ave E And Midland Ave,None,SHEPPARD AVE E,MIDLAND AVE,None,None,None,Scarborough,Scarborough-Agincourt(22),Scarborough North(23),None,None,42,None,None,2022-09-27T00:00:00,"{""coordinates"": [[-79.2785700014687, 43.7853480059608]], ""type"": ""MultiPoint""}"
201,13442528,Steeles Ave E,Don Mills Rd,201,201,201,STEELES AVE E,DON MILLS RD,6219,1038,Steeles Ave E And Don Mills Rd,None,STEELES AVE E,DON MILLS RD,None,None,None,North York,Don Valley North(17),None,None,None,33,None,None,2021-09-13T00:00:00,"{""coordinates"": [[-79.3607760036512, 43.8111839970382]], ""type"": ""MultiPoint""}"
202,13455179,St Clair Ave E,Kennedy Rd,202,202,202,ST CLAIR AVE E,KENNEDY RD,6220,0475,St Clair Ave E And Kennedy Rd,None,ST CLAIR AVE E,KENNEDY RD,None,None,None,Scarborough,Scarborough Southwest(20),None,None,None,41,None,None,2022-12-21T00:00:00,"{""coordinates"": [[-79.2613339983195, 43.7165249998306]], ""type"": ""MultiPoint""}"
203,13454001,Danforth Rd,Midland Ave,203,203,203,DANFORTH RD,MIDLAND AVE,6221,0377,Danforth Rd And Midland Ave,None,DANFORTH RD,MIDLAND AVE,None,None,None,Scarborough,Scarborough Southwest(20),None,None,None,41,None,None,2022-12-28T00:00:00,"{""coordinates"": [[-79.2539609986464, 43.7248270048835]], ""type"": ""MultiPoint""}"
204,13442643,Finch Ave E,McCowan Rd,204,204,204,FINCH AVE E,MCCOWAN RD,6222,1176,Finch Ave E And Mccowan Rd,None,FINCH AVE E,MCCOWAN RD,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-11-09T00:00:00,"{""coordinates"": [[-79.2665059922644, 43.8080259992832]], ""type"": ""MultiPoint""}"
205,13441814,Steeles Ave E,Kennedy Rd,205,205,205,STEELES AVE E,KENNEDY RD,6223,1192,Steeles Ave E And Kennedy Rd,None,STEELES AVE E,KENNEDY RD,None,None,None,Scarborough,Scarborough-Agincourt(22),None,None,None,42,None,None,2022-11-23T00:00:00,"{""coordinates"": [[-79.3070660087638, 43.8236890021241]], ""type"": ""MultiPoint""}"
206,13445620,Steeles Ave W,Alness St,206,206,206,STEELES AVE W,ALNESS ST,6224,1231,Steeles Ave W And Alness St,None,STEELES AVE W,ALNESS ST,None,None,None,North York,York Centre(6),None,None,None,32,None,None,2021-07-29T00:00:00,"{""coordinates"": [[-79.481056997688, 43.7847000015855]], ""type"": ""MultiPoint""}"
207,13443499,Markham Rd,McLevin Ave,207,207,207,MARKHAM RD,MCLEVIN AVE,6225,1239,Markham Rd And Mclevin Ave / Nugget Ave,None,MARKHAM RD,MCLEVIN AVE,NUGGET AVE,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-12-29T00:00:00,"{""coordinates"": [[-79.2410409983707, 43.798555006947]], ""type"": ""MultiPoint""}"
208,13467307,Burnhamthorpe Rd,Martin Grove Rd,208,208,208,BURNHAMTHORPE RD,MARTIN GROVE RD,6226,0785,Burnhamthorpe Rd And Martin Grove Rd,None,BURNHAMTHORPE RD,MARTIN GROVE RD,None,None,None,Etobicoke York,Etobicoke Centre(2),None,None,None,22,None,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.5489809979942, 43.6488059964487]], ""type"": ""MultiPoint""}"
209,13467918,Burnhamthorpe Rd,The West Mall,209,209,209,BURNHAMTHORPE RD,THE WEST MALL,6227,0875,Burnhamthorpe Rd And The West Mall,None,BURNHAMTHORPE RD,THE WEST MALL,None,None,None,Etobicoke York,Etobicoke Centre(2),None,None,None,22,None,None,2021-08-27T00:00:00,"{""coordinates"": [[-79.5672500121821, 43.6445520063353]], ""type"": ""MultiPoint""}"
210,13444590,Markham Rd,Milner Ave,210,210,210,MARKHAM RD,MILNER AVE,6228,1203,Markham Rd And Milner Ave,None,MARKHAM RD,MILNER AVE,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-09-27T00:00:00,"{""coordinates"": [[-79.2370580017317, 43.789554000022]], ""type"": ""MultiPoint""}"
211,13444869,Ellesmere Rd,Military Trl,211,211,211,ELLESMERE RD,MILITARY TRL,6229,1082,Ellesmere Rd And Military Trl / Orton Park Rd,None,ELLESMERE RD,MILITARY TRL,ORTON PARK RD,None,None,Scarborough,Scarborough-Guildwood(24),None,None,None,43,None,None,2022-11-29T00:00:00,"{""coordinates"": [[-79.2171420058346, 43.7797520046151]], ""type"": ""MultiPoint""}"
212,13464218,Jane St,St Clair Ave W,212,212,212,JANE ST,ST CLAIR AVE W,6230,0495,Jane St And St Clair Ave W,None,JANE ST,ST CLAIR AVE W,None,None,None,Etobicoke York,York South-Weston(5),None,None,None,12,11,None,2021-08-16T00:00:00,"{""coordinates"": [[-79.4917669900948, 43.6671840047067]], ""type"": ""MultiPoint""}"
213,13442074,Finch Ave E,Neilson Rd,213,213,213,FINCH AVE E,NEILSON RD,6231,1587,Finch Ave E And Neilson Rd,None,FINCH AVE E,NEILSON RD,None,None,None,Scarborough,Scarborough North(23),Scarborough-Rouge Park(25),None,None,42,None,None,2021-09-30T00:00:00,"{""coordinates"": [[-79.2276000011759, 43.8162650011277]], ""type"": ""MultiPoint""}"
214,13450586,Lawrence Ave E,Howden Rd,214,214,214,LAWRENCE AVE E,HOWDEN RD,6232,1284,Lawrence Ave E And Howden Rd / Underwriters Rd,None,LAWRENCE AVE E,HOWDEN RD,UNDERWRITERS RD,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,None,None,2021-12-16T00:00:00,"{""coordinates"": [[-79.2879609941987, 43.7468220061773]], ""type"": ""MultiPoint""}"
215,13442174,Finch Ave E,Tapscott Rd,215,215,215,FINCH AVE E,TAPSCOTT RD,6233,1258,Finch Ave E And Tapscott Rd,None,FINCH AVE E,TAPSCOTT RD,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2023-01-18T00:00:00,"{""coordinates"": [[-79.2371370013515, 43.8142170010598]], ""type"": ""MultiPoint""}"
216,13443302,Kennedy Rd,Finch Ave E,216,216,216,KENNEDY RD,FINCH AVE E,6234,1021,Kennedy Rd And Finch Ave E,None,KENNEDY RD,FINCH AVE E,None,None,None,Scarborough,Scarborough-Agincourt(22),None,None,None,42,None,None,2021-11-09T00:00:00,"{""coordinates"": [[-79.2965979921245, 43.8012680068432]], ""type"": ""MultiPoint""}"
217,13446040,Finch Ave E,Kenneth Ave,217,217,217,FINCH AVE E,KENNETH AVE,6235,1205,Finch Ave E And Kenneth Ave,None,FINCH AVE E,KENNETH AVE,None,None,None,North York,Willowdale(18),None,None,None,32,None,None,2022-08-29T00:00:00,"{""coordinates"": [[-79.4123149915302, 43.7804750101607]], ""type"": ""MultiPoint""}"
218,13455952,Warden Ave,St Clair Ave E,218,218,218,WARDEN AVE,ST CLAIR AVE E,6236,0473,Warden Ave And St Clair Ave E,None,WARDEN AVE,ST CLAIR AVE E,None,None,None,Scarborough,Scarborough Southwest(20),None,None,None,41,None,None,2022-12-21T00:00:00,"{""coordinates"": [[-79.2810030013003, 43.7120450072188]], ""type"": ""MultiPoint""}"
219,13448022,Willowdale Ave,Spring Garden Ave,219,219,219,WILLOWDALE AVE,SPRING GARDEN AVE,6237,2473,Willowdale Ave And Spring Garden Ave,None,WILLOWDALE AVE,SPRING GARDEN AVE,None,None,None,North York,Willowdale(18),None,None,None,32,None,None,2021-08-27T00:00:00,"{""coordinates"": [[-79.4009059964784, 43.7663430021023]], ""type"": ""MultiPoint""}"
220,,None,None,220,220,220,O CONNOR DR,SUNRISE AVE,6238,0520,O Connor Dr And Sunrise Ave,None,O CONNOR DR,SUNRISE AVE,None,None,None,North York,Don Valley East(16),Beaches-East York(19),None,None,54,None,None,2021-11-09T00:00:00,"{""coordinates"": [[-79.3044680026261, 43.7189060068888]], ""type"": ""MultiPoint""}"
221,13457328,Martin Grove Rd,Bethridge Rd,221,221,221,MARTIN GROVE RD,BETHRIDGE RD,6239,1086,Martin Grove Rd And Bethridge Rd,None,MARTIN GROVE RD,BETHRIDGE RD,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2021-09-30T00:00:00,"{""coordinates"": [[-79.5782439915549, 43.7075449991539]], ""type"": ""MultiPoint""}"
222,13447347,Kingston Rd,Lawrence Ave E,222,222,222,KINGSTON RD,LAWRENCE AVE E,6240,0144,Kingston Rd And Lawrence Ave E,None,KINGSTON RD,LAWRENCE AVE E,None,None,None,Scarborough,Scarborough-Guildwood(24),None,None,None,43,None,None,2022-11-14T00:00:00,"{""coordinates"": [[-79.1896089953668, 43.7676529995469]], ""type"": ""MultiPoint""}"
223,13447139,Ellesmere Rd,Brimley Rd,223,223,223,ELLESMERE RD,BRIMLEY RD,6241,0698,Ellesmere Rd And Brimley Rd,None,ELLESMERE RD,BRIMLEY RD,None,None,None,Scarborough,Scarborough Centre(21),None,None,None,41,43,None,2022-07-28T00:00:00,"{""coordinates"": [[-79.2613310111036, 43.7700650058419]], ""type"": ""MultiPoint""}"
224,13444901,Brimley Rd,Sheppard Ave E,224,224,224,BRIMLEY RD,SHEPPARD AVE E,6242,1109,Brimley Rd And Sheppard Ave E,None,BRIMLEY RD,SHEPPARD AVE E,None,None,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-09-27T00:00:00,"{""coordinates"": [[-79.2683120020163, 43.7875780115527]], ""type"": ""MultiPoint""}"
225,13448822,Markham Rd,Greencedar Crct,225,225,225,MARKHAM RD,GREENCEDAR CRCT,6243,0704,Markham Rd And Greencedar Crct / Greencrest Crct,None,MARKHAM RD,GREENCEDAR CRCT,GREENCREST CRCT,None,None,Scarborough,Scarborough-Guildwood(24),None,None,None,43,None,None,2021-08-27T00:00:00,"{""coordinates"": [[-79.2247089902657, 43.7578400050447]], ""type"": ""MultiPoint""}"
226,,None,None,226,226,226,REXDALE BLVD,QUEENS PLATE DR,6244,1668,Rexdale Blvd And Queens Plate Dr,EAST INTERSECTION,REXDALE BLVD,QUEENS PLATE DR,None,None,None,Etobicoke York,Etobicoke North(1),None,None,None,23,None,None,2022-11-02T00:00:00,"{""coordinates"": [[-79.5926150038854, 43.7165310032397]], ""type"": ""MultiPoint""}"
227,,None,None,227,227,227,YONGE ST,RICHMOND ST,6245,0033,Yonge St And Richmond St,None,YONGE ST,RICHMOND ST,None,None,None,Toronto and East York,Toronto Centre(13),None,None,None,51,52,None,2022-09-16T00:00:00,"{""coordinates"": [[-79.3789840090281, 43.6516920007317]], ""type"": ""MultiPoint""}"
228,13469971,Evans Ave,Horner Ave,228,228,228,EVANS AVE,HORNER AVE,6246,0774,Evans Ave And Horner Ave,None,EVANS AVE,HORNER AVE,None,None,None,Etobicoke York,Etobicoke-Lakeshore(3),None,None,None,22,None,None,2021-09-30T00:00:00,"{""coordinates"": [[-79.5188459932174, 43.6169930013198]], ""type"": ""MultiPoint""}"
229,13442179,Steeles Ave E,Victoria Park Ave,229,229,229,STEELES AVE E,VICTORIA PARK AVE,6247,1142,Steeles Ave E And Victoria Park Ave,None,STEELES AVE E,VICTORIA PARK AVE,None,None,None,North York,Don Valley North(17),Scarborough-Agincourt(22),None,None,33,42,None,2023-01-18T00:00:00,"{""coordinates"": [[-79.3413169998851, 43.8156500059062]], ""type"": ""MultiPoint""}"
230,13465689,Dundas St W,Royal York Rd,230,230,230,DUNDAS ST W,ROYAL YORK RD,6248,1852,Dundas St W And Royal York Rd / Private Access @ 275m East Of - Kingsway Mills Plaza,None,DUNDAS ST W,ROYAL YORK RD,PRIVATE ACCESS,275M EAST OF,KINGSWAY MILLS PLAZA,Etobicoke York,Etobicoke Centre(2),Etobicoke-Lakeshore(3),None,None,22,None,None,2021-10-21T00:00:00,"{""coordinates"": [[-79.5135780034782, 43.6594600022959]], ""type"": ""MultiPoint""}"
231,13441833,McCowan Rd,Alton Towers Crcl,231,231,231,MCCOWAN RD,ALTON TOWERS CRCL,6249,1711,Mccowan Rd And Alton Towers Crcl @ 210m South Of,ALTON TOWERS CRCL (NORTH),MCCOWAN RD,ALTON TOWERS CRCL,None,210M SOUTH OF,None,Scarborough,Scarborough North(23),None,None,None,42,None,None,2021-11-09T00:00:00,"{""coordinates"": [[-79.2751400030519, 43.8250800011958]], ""type"": ""MultiPoint""}"
232,13454821,Jane St,William Cragg Dr,232,232,232,JANE ST,WILLIAM CRAGG DR,6250,1472,Jane St And William Cragg Dr / Private Access @ 70m North Of - Sheridan Mall,None,JANE ST,WILLIAM CRAGG DR,PRIVATE ACCESS,70M NORTH OF,SHERIDAN MALL,Etobicoke York,Humber River-Black Creek(7),York Centre(6),None,None,31,None,None,2021-12-16T00:00:00,"{""coordinates"": [[-79.5091200039297, 43.7229899950159]], ""type"": ""MultiPoint""}"
233,13444720,Neilson Rd,Military Trl,233,233,233,NEILSON RD,MILITARY TRL,6251,1423,Neilson Rd And Military Trl,None,NEILSON RD,MILITARY TRL,None,None,None,Scarborough,Scarborough-Guildwood(24),None,None,None,43,None,None,2022-03-17T00:00:00,"{""coordinates"": [[-79.2083430021465, 43.7879720042868]], ""type"": ""MultiPoint""}"
